productID,price,title,bodycontent,productURL
268767668,"9,000",Bajaj Dominar 400,Bajaj,https://sg.carousell.com/p/Bajaj-Dominar-400-268767668
261072745,50,Bajaj Pulsar NS200 Grounding Kit,"What if we tell you that grounding able to solve your motorcycle slow and laggy throttle respond, improve your bike current flow and SAVE FUEL!! Without breaking your bank or wallet, right now I will be giving away a special promotion..read on!  There is a lot of benefits that you will get by gettin",https://sg.carousell.com/p/Bajaj-Pulsar-NS200-Grounding-Kit-261072745
1005589804,"10,500",BAJAJ PULSAR NS200,Bajaj,https://sg.carousell.com/p/BAJAJ-PULSAR-NS200-1005589804
271921500,"3,200",Bajaj pulsar 200 dtsi for sale,Bajaj,https://sg.carousell.com/p/Bajaj-pulsar-200-dtsi-for-sale-271921500
1006477427,350,Nego Bajaj Pulsar Dtsi 200 Overhaul Parts,"Bajaj Pulsar DTSI 200 model  Parts are :  Block & Piston Crankshaft   Parts conditions are brand new, bought it to standby for overhaul but sold off my bike already... ",https://sg.carousell.com/p/Nego-Bajaj-Pulsar-Dtsi-200-Overhaul-Parts-1006477427
242054439,"3,500",Bajaj Pulsar 200DTSI,Bajaj,https://sg.carousell.com/p/Bajaj-Pulsar-200DTSI-242054439
282896985,"7,150",Bajaj Pulsar Rs200 with ABS (Best 2B bike in the class),Bajaj,https://sg.carousell.com/p/Bajaj-Pulsar-Rs200-with-ABS-(Best-2B-bike-in-the-class)-282896985
286247199,"7,600",Bajaj Pulsar RS200,Bajaj,https://sg.carousell.com/p/Bajaj-Pulsar-RS200-286247199
280817276,0,Bajaj Pulsar NS200 Spray & Service,Bajaj Pulsar NS200 up for  -Make over -Fork Service -Steering Cone replacement -Chain & Sprocket replacement #888garage #bajajpulsar #ns200 #candygreen #spraypaint #liquimolyforkoil ,https://sg.carousell.com/p/Bajaj-Pulsar-NS200-Spray-&-Service-280817276
280218917,20,Bajaj Food Processor,Bajaj FX7 food processor (for indians only as 3 jars need to be bought new). Jars are easily available with bajaj customer care T 350-400 INR each. Just need to order and collect in india.  Selling cheap as jars need replacement. But everything is in good working condition.,https://sg.carousell.com/p/Bajaj-Food-Processor-280218917
174468852,"7,600",Pulsar NS200 FI / Bajaj 200 NS FI / 2B / COE 2026,Bajaj,https://sg.carousell.com/p/Pulsar-NS200-FI-/-Bajaj-200-NS-FI-/-2B-/-COE-2026-174468852
1004422907,45,‼Bajaj Pulsar NS200 For Rent,https://wa.me/6596567058  OPEN 24HOURS   Collect at our workshop Maxtune Motor Wcega Plaza #03-01  Or  Collect at our workshop Yong Seng Heng Pioneer Point #01-12  BRAND NEW BIKES AVAILABLE - XMAX 300 - HONDA CBR150RR - AEROX - MT15 - KTM DUKE 200 - R3  POPULAR MODELS 2B - SPARK  - X1R - GILERA - NU,https://sg.carousell.com/p/‼Bajaj-Pulsar-NS200-For-Rent-1004422907
1005849698,"3,800",Bajaj Pulsar NS200,Bajaj,https://sg.carousell.com/p/Bajaj-Pulsar-NS200-1005849698
1006207269,"11,500",10 months old Royal Enfield classic 500 chrome NOT honda yamaha suzuki kawasaki aprilia moto guzzi triumph ducati KTM SYM Kymco Bajaj,Royal Enfield,https://sg.carousell.com/p/10-months-old-Royal-Enfield-classic-500-chrome-NOT-honda-yamaha-suzuki-kawasaki-aprilia-moto-guzzi-triumph-ducati-KTM-SYM-Kymco-Bajaj-1006207269
1008163523,10,Bajaj Pulsar 180 Screen Protector,Other colours also available. Refer to colour guide.  Clear Oraguard also available.  PM to chat and deal.,https://sg.carousell.com/p/Bajaj-Pulsar-180-Screen-Protector-1008163523
1004104645,10,Bajaj pulsar under seat tool kit,Self collect Under seat tool kit for bajaj pulsar ns 200  What you see is what you get,https://sg.carousell.com/p/Bajaj-pulsar-under-seat-tool-kit-1004104645
1003563907,60,Ktm / Bajaj Lever set,"Hi, It's our in-House brand levers  Available on 2 colors as per photo,  Model fit  Ktm Duke/Rc 125/200/250/390 all year Bajaj Ns200,RS200 , Dominar 400   Ready stock and price incl installation   #ktmduke #ktmrc #duke200 #rc200 #bajaj #ns200 #rs200 #pulsar #dominar400",https://sg.carousell.com/p/Ktm-/-Bajaj-Lever-set-1003563907
278307017,150,Bajaj NS200 Chain Sprocket set,"Chain Sprocket Set for bajaj  Model can use NS200/RS 200  Front 14T Using Original KTM Sprocket Rear 39T/ 40T RK Premium Sprocket  Drive Chain : Regina Z Ring Gold Chain (Made in Italy)  Price includes Installation.   Location : krazy Throttle Motors & Trading Pte Ltd  5 Soon Lee St, (Pioneer Point)",https://sg.carousell.com/p/Bajaj-NS200-Chain-Sprocket-set-278307017
1007300101,6,Yoshimura USA / LeoVince Exhaust Systems Keychain,"$6 each, simple keychain to attach to your keys, bag, or anywhere u like.   1 for $6, 2 for $10!  Will throw in a small carabiner with each keychain bought for FREE :D  Thick, rubber keychain with designs on both sides. Quality assured, using it myself as well 👌  Tags: yamaha, honda cbr, gsxr, kawas",https://sg.carousell.com/p/Yoshimura-USA-/-LeoVince-Exhaust-Systems-Keychain-1007300101
287601407,12,Bajaj Mixer - No Jar,Kitchenware,https://sg.carousell.com/p/Bajaj-Mixer---No-Jar-287601407
1003586050,4.50,Fz16 BAJAJ oil filter,WhatsApp 83933771 Fz16 oil filter   Buy 1 S$4.5 Buy 3 / 1 for S$4 Buy 5 /  1 for S$3.5  Prices are not inclusive of installation     ,https://sg.carousell.com/p/Fz16-BAJAJ-oil-filter-1003586050
244967247,40,Electric Oven Toaster & Grill,"Bajaj Majesty 2200 TMSS 22-Litre Oven Toaster Griller  Used only twice after which it has been placed in storage as present house has an inbuilt oven.  Capacity: 22l, Suitable for 4-5 people  Cooking capability: Baking, Grilling, toasting  Warranty: 1 year  Wattage: 1200W  Includes OTG, Cooking tray",https://sg.carousell.com/p/Electric-Oven-Toaster-&-Grill-244967247
1004821397,12,VESPA  CYLINDER HEAD,"For Vespa 150cc models  Suitable for Super, Sprint, Excel,Bajaj LML, PX, GS Polished Good Original Condition",https://sg.carousell.com/p/VESPA--CYLINDER-HEAD-1004821397
281689487,3,"ktm/Bajaj Oil Filter for Duke/Rc 125/200/390 - Pulsar NS 200 , Pulsar Rs200, Dominar 400","AHL 155 Oil filter for Ktm Duke/Rc 125/200/390  Bajaj Pulsar Ns200, Pulsar Rs 200, Dominar 400","https://sg.carousell.com/p/ktm/Bajaj-Oil-Filter-for-Duke/Rc-125/200/390---Pulsar-NS-200-,-Pulsar-Rs200,-Dominar-400-281689487"
1006166617,3,Progrip Gellish Tank Pad (Carbon Fibre Design),"Small, simple grip sticker with a carbon fiber design for your tank.   11 pieces instock!  - Protects your tank from scratches especially from your clothes  - Looks cool and is easy to install yourself :)  - Provides slightly more grip between youself and your bike   Tags: yamaha, honda cbr, gsxr, k",https://sg.carousell.com/p/Progrip-Gellish-Tank-Pad-(Carbon-Fibre-Design)-1006166617
137880904,0.99,Bajaj Pulsar RS200 coverset 2017,Original Bajaj parts Made in India  2017 model  Got 3 colors bright yellow/passion red / ebony black  Parts are: Front Fairing (windshield housing) Tank Cover Top  Side Fairing RH  Side Fairing LH  Seat Cowl LH   Seat Cowl RH   Once Order 7-10 days to arrive.  50% depo required   Let us know if you ,https://sg.carousell.com/p/Bajaj-Pulsar-RS200-coverset-2017-137880904
159568393,10,BAJAJ NS200 Airfilter,"Original genuine Air filter For pulsar NS200  We do also sell Oil filter for Pulsar NS200,RS200, Dominor As well as All the Original Spare parts for Bajaj.   #bajaj#plusar#ns200#rs200#as200#dominor400#",https://sg.carousell.com/p/BAJAJ-NS200-Airfilter-159568393
276712447,1,"BAJAJ PULSAR 160 / 180 / 200 All model Parts , accessories,  coverset","BAJAJ PULSAR 160 / 180 / 200 ns All model and year , parts, accessories and coverset for sale. Do Pm me for stock availability and price. ALL GENUINE BAJAJ PARTS GUARANTEED!! If installation needed additional , we will recommend our reliable workshop.","https://sg.carousell.com/p/BAJAJ-PULSAR-160-/-180-/-200-All-model-Parts-,-accessories,--coverset-276712447"
194421163,50,Bajaj Pulsar NS200 Grounding Kit,"What if we tell you that grounding able to solve your motorcycle slow and laggy throttle respond, improve your bike current flow and SAVE FUEL!! Without breaking your bank or wallet, right now I will be giving away a special promotion..read on!  There is a lot of benefits that you will get by gettin",https://sg.carousell.com/p/Bajaj-Pulsar-NS200-Grounding-Kit-194421163
273043437,25,Bajaj pulsar ns200 for rent/Towing services,Pulsar ns200 for rent at $175/week Monthly rental will be cheaper Insurance covered for all delivery jobs Ws 87665543 for any enquiry Bike towing services from $35 onwards,https://sg.carousell.com/p/Bajaj-pulsar-ns200-for-rent/Towing-services-273043437
200469634,180,Bajaj pulsar 200 /M6 duel lens camera,Add on 32 gb sd card -$20 Waterproof case -$15 Labour $40 1 year warranty full set,https://sg.carousell.com/p/Bajaj-pulsar-200-/M6-duel-lens-camera-200469634
239698446,0,Bajaj Pulsar NS200 stock parts for sale,2 pairs of indicator lights 6 spark plugs (both type of spark plugs used in the bike available) chain set(sprocket sold. Only chain available)  All bought from India store itself. 100 percent original. Pm me if you’re interested. Price can nego  200ns,https://sg.carousell.com/p/Bajaj-Pulsar-NS200-stock-parts-for-sale-239698446
275187674,1,Cheap cheap Pulsar,Bajaj,https://sg.carousell.com/p/Cheap-cheap-Pulsar-275187674
283766379,"4,000",Aprilia RS125,Aprilia,https://sg.carousell.com/p/Aprilia-RS125-283766379
219638615,"2,800",Pulsar 180cc dtsi,Bajaj,https://sg.carousell.com/p/Pulsar-180cc-dtsi-219638615
156991283,200,Yamaha R15 Speedometer/Switch Blocks,Bringing in Genuine Yamaha R15 Parts from India at the lowest price possible.  Speedometer : $200  Right & Left Switch blocks : $55  For any other parts for FZ16 R15 KTM DUKE RC BAJAJ PULSAR please PM. Pre Order only.,https://sg.carousell.com/p/Yamaha-R15-Speedometer/Switch-Blocks-156991283
235852394,115,Original Trusted 500w BAJAJ 3in1 Electric Food Grinder,Kitchenware,https://sg.carousell.com/p/Original-Trusted-500w-BAJAJ-3in1-Electric-Food-Grinder-235852394
175990368,10,Timing Chain for Bajaj Pulsar 180/200,Suitable for any model of Bajaj Pulsar 180/200 dtsi.,https://sg.carousell.com/p/Timing-Chain-for-Bajaj-Pulsar-180/200-175990368
55796073,"1,000",Keihin FCR39 Sudco 4 In-line Pumper Carb,"Fly with this pumper carb! Keihin sudco 39mm pumper carb  ##################################################### I am NOT SELLING : A-Bike, Adiva, Aprilla, Bajaj, Benelli, Bimota, BMW, BSA, Cagiva, Can-Am, Cosa, CPI, Daelim, Derbi, Ducati, Emax, Gas Gas, Gilera, Harley Davidson, Husqvarna, Hyosung, I",https://sg.carousell.com/p/Keihin-FCR39-Sudco-4-In-line-Pumper-Carb-55796073
252445959,40,BAJAJ PULSAR 200 DTSI CHAIN AND SPOCKET,BRAND NEW CHAIN AND SPOCKET FOR BAJAJ PULSAR 200 DTSI   PLEASE WHATS UP @ 87120157,https://sg.carousell.com/p/BAJAJ-PULSAR-200-DTSI-CHAIN-AND-SPOCKET-252445959
138900186,0.99,Bajaj Pulsar RS200 2017 mirror set,"Hi pulsarians  This is the new design as 2017 type of mirror for all of the Pulsar RS200.   We are bringing them in a pre order basis with one week waiting time , definitely Original Bajaj parts   Pm us if you wanna get one set from Us :)  #bajajpulsar #bajajrs200 #pulsarrs200",https://sg.carousell.com/p/Bajaj-Pulsar-RS200-2017-mirror-set-138900186
86701720,0,Bajaj Pulsar Ns200 Rim Wrap And Coverset Lining Design,2017 Price List for Class 2B ---------------------------------------------- Rim Lining         - $30* Half Rim wrap   - $35* Full Rim Wrap    - $50* Coverset Lining - $30 to $60*   2017 Price List for Class 2A & 2 ----------------------------------------------------- Rim Lining          - $30* Half ,https://sg.carousell.com/p/Bajaj-Pulsar-Ns200-Rim-Wrap-And-Coverset-Lining-Design-86701720
223155436,300,Racing exhaust for Vespa px 200,PROMA (ITALY)  exhaust pipe for  Vespa PX/Excel/LmL/Bajaj scooter For 200cc... NOT LTA friendly.  Neatly tuck under the engine.  Easy to install. Italian made. text or whatsApp 97666070,https://sg.carousell.com/p/Racing-exhaust-for-Vespa-px-200-223155436
1007653219,20,MT15 Air Intake Grill,"Air Intake Grill for MT15 V2  Available colour: Black/Red/Blue/Gold/Titanium  Cash & carry ^^  PM us to check for stock availability^^  Collection from Woodlands (Bedok, Tuas Depending on our availability only)   💰 Accepted Methods of Payment: PayNow       Cash (Optional)  Zeign Racing: Your One-Sto",https://sg.carousell.com/p/MT15-Air-Intake-Grill-1007653219
1007655354,60,ADV150 Pillion Footrest,"Semspeed Pillion Footrest for ADV150  Available colour: Black/Red/Blue/Gold  Cash & carry or free installation depending on our availability ^^  PM us to check for stock availability^^  Collection from Woodlands (Bedok, Tuas Depending on our availability only)   💰 Accepted Methods of Payment: PayNow",https://sg.carousell.com/p/ADV150-Pillion-Footrest-1007655354
1007246982,150,Pivot Pegz for KTM,"Fits KTM EXC, EXCF, SX and ADV  https://wa.me/6592473188 www.motosiao.com www.facebook.com/MotosiaoSingapore           Tag - Boots Offroad KTM Suzuki Honda Yamaha Kawasaki Piaggio Aprilia Gilera Vespa Triumph Norton Royal Enfield Adiva Benelli Harley Victory Indian Bajaj LML Daelim Lambretta Kymco S",https://sg.carousell.com/p/Pivot-Pegz-for-KTM-1007246982
247824015,"5,800",YAMAHA V-IXION-R 155,Yamaha,https://sg.carousell.com/p/YAMAHA-V-IXION-R-155-247824015
246925753,"13,400",2019 BETA XTRAINER 300,Others,https://sg.carousell.com/p/2019-BETA-XTRAINER-300-246925753
271851366,"1,000",Yamaha Sniper V2  MX King 2020,Yamaha,https://sg.carousell.com/p/Yamaha-Sniper-V2--MX-King-2020-271851366
1006635782,320,"ADV II Footpegs - BMW, Honda, Husqvarna & KTM","ADV II Footpegs - BMW, Honda, Husqvarna & KTM  Free Delivery!  https://wa.me/6592473188 www.motosiao.com www.facebook.com/MotosiaoSingapore           Tag - Boots Offroad KTM Suzuki Honda Yamaha Kawasaki Piaggio Aprilia Gilera Vespa Triumph Norton Royal Enfield Adiva Benelli Harley Victory Indian Baj","https://sg.carousell.com/p/ADV-II-Footpegs---BMW,-Honda,-Husqvarna-&-KTM-1006635782"
1007657706,35,ADV150 Air Scoop,"MTK Air Scoop for ADV150  Available colour: Black  Cash & carry or free installation depending on our availability ^^  PM us to check for stock availability^^  Collection from Woodlands (Bedok, Tuas Depending on our availability only)   💰 Accepted Methods of Payment: PayNow       Cash (Optional)  Ze",https://sg.carousell.com/p/ADV150-Air-Scoop-1007657706
246931690,"14,500",BETA 200RR 2T,Others,https://sg.carousell.com/p/BETA-200RR-2T-246931690
276590599,"9,000",Yamaha YS 125 NMAX Sniper V2 MX King,Yamaha,https://sg.carousell.com/p/Yamaha-YS-125-NMAX-Sniper-V2-MX-King-276590599
1005977289,50,Pulsar 200NS -Chain&Sprockets+Connecting link,Pulsar 200NS Chain &Sprockets plus the connecting link. Bought from Bajaj Shop in India. I have sold my bike and selling this away for a good price.,https://sg.carousell.com/p/Pulsar-200NS--Chain&Sprockets+Connecting-link-1005977289
264757699,20,Yamaha YZF-R15 - Available for food delivery,May Circuit Breaker Extension Promotion. Weekly Contract!  Contact us to find out more at: 8858 5551 Whatsapp : https://wa.me/6588585551  Bikes Bajaj Pulsar - $20/day Yamaha R15 $20/day  FAQ: https://mcqueenrentals.com/pages/faqs  Pick Up Location: McQueen Rentals 47 Jalan Pemimpin Management Office,https://sg.carousell.com/p/Yamaha-YZF-R15---Available-for-food-delivery-264757699
1006386622,28,Convex Chrome Side Mirror for Motorcycle / eBike / Bicycle Yahama Honda,"Try our CONVEX compact Oval shape designed side mirror.  It covers wider area of views, reducing blind-spots and made your riding safer while on the road.   This mirror suitable for Yamaha and motorbikes where it right mirror is an ANTI-CLOCKWISE thread. Such as :  Most Yamaha, Spark 135, Aerox, Baj",https://sg.carousell.com/p/Convex-Chrome-Side-Mirror-for-Motorcycle-/-eBike-/-Bicycle-Yahama-Honda-1006386622
278979563,50,Kappa 46L box c/w rack,"Hi, selling kappa 46L rear box with base plate and heavy duty rack. What you see what you get. Previously used my Honda CBR150R curb model, please refer photo for more details. Thanks  Honda CBR150R cb190r cb400 super four cg ybr cbf yamaha r15 ybr fz 16 spark wave cub ktm Duke 200 125 ducati bajaj ",https://sg.carousell.com/p/Kappa-46L-box-c/w-rack-278979563
1000624382,10,MOTORCYCLE LEVER GUARD,"Universal, Brand new, Only $10.  Visit us at - MOTOSIAO 421 Tagore Industrial Avenue #03-24 Tagore 8 Singapore 787805	 Tel: 9247 3188  Shop Hours Weekdays, 6pm - 12midnight Saturday, by appointment Closed on Sunday  www.motosiao.com www.facebook.com/MotosiaoSingapore           Tag - Boots Offroad KT",https://sg.carousell.com/p/MOTORCYCLE-LEVER-GUARD-1000624382
287105646,70,Forma Rival Boots US6/EU39,"Forma Rival motorcycle/riding/touring boots EU39/US6 Condition - 9.5/10 No box Used for 1 trip to Melaka, worn by my wife. RFS - not into long riding trips anymore.  View/deal @ Teck Whye PM for more info :)  Cheers!!  Tags : yamaha honda suzuki ducati ktm piaggo derbi aprilia kawasaki bajaj dainese",https://sg.carousell.com/p/Forma-Rival-Boots-US6/EU39-287105646
283279185,35,Maggi RIO All in 1 4G Food Processor Attachment and Coconut Scrapper,"Used Maggi RIO All in 1 4G Food Processor Attachment and Coconut Scrapper •	4G Food Processor Attachment is a unique attachment with unbreakable bowl and cover •	Will Fit on: All models of Bajaj, Prithi,Usha,Havells (except Gracia,Premio), Kenstar (except Fabio), Premier Xpress Ruby, Murphy Richards",https://sg.carousell.com/p/Maggi-RIO-All-in-1-4G-Food-Processor-Attachment-and-Coconut-Scrapper-283279185
1005204756,5,Protaper Gear Sock,"Protaper gear sock  protect your shoes from marks made by gear shifter soft but durable rubber that makes shifting comfortable and clean  never worry about banged up left shoes again !   Universal fit  just slip it on easily   red blue and yellow!  Dealing at clementi , asking for $5   grab and go! ",https://sg.carousell.com/p/Protaper-Gear-Sock-1005204756
287109950,150,Caberg V2X Carbon ,"Caberg V2X Carbon - fullface carbon fibre helmet. Lightweight, good ventilation, sun visor ready. Size M Condition - 8/10 (base rubber rim rebuilt by Mike Crazee, slight disintegration of interior padding) Throwing in a Coocase helmet bag as well. Used for a few trips up north. RFS - not into long r",https://sg.carousell.com/p/Caberg-V2X-Carbon--287109950
286392161,30,May Circuit Breaker extension promotion Packages,Circuit Breaker Promotional Package! Super Low Rate for the first month.  Package 1: (Sedans) (For Toyota Axio and Mazda 3) 1st Month : $30/day 2nd Month: $40/day 3rd Month : $50/day  Package 2: (MPV) (Toyota Sienta) 1st Month: $40/day 2nd Month: $50/day 3rd Month: $60/day  Package 3:(Hybrids) (Toyo,https://sg.carousell.com/p/May-Circuit-Breaker-extension-promotion-Packages-286392161
271151135,8.90,Vespa (front wheel fender) mudflap,"Rubber  Black  Not used.    Related items classic, vintage, PX, PS, VBA, VBB, VBC, Sprint, Super, Excel, Bajaj, LML, Piaggio, GT, GTS, LX, etc. ",https://sg.carousell.com/p/Vespa-(front-wheel-fender)-mudflap-271151135
269522354,55,Toyota prius plus,Circuit Breaker Promotional Package! Super Low Rate for the first month.  Package 1: (Sedans) (For Toyota Axio and Mazda 3) 1st Month : $30/day 2nd Month: $40/day 3rd Month : $50/day  Package 2: (MPV) (Toyota Sienta) 1st Month: $40/day 2nd Month: $50/day 3rd Month: $60/day  Package 3:(Hybrids) (Toyo,https://sg.carousell.com/p/Toyota-prius-plus-269522354
272484383,0,Attention Pulsar owners!,"Servicing package for NS200, DTSI 200 or XCD135!  Pricing vary with other models.  We stock parts for KTM, Bajaj and Kawasaki!  PM us to make an appointment!",https://sg.carousell.com/p/Attention-Pulsar-owners!-272484383
200398145,"9,499",Royal Enfield Continental GT 535,Royal Enfield,https://sg.carousell.com/p/Royal-Enfield-Continental-GT-535-200398145
152797296,0.99,Kawasaki Ninja 300 front Disc,Brand new in packaging  Manufactured in Thailand by Kawasaki and Imported to India by Bajaj (official KAWASAKI Producer/dealer)  Packaging abit dirt but inside brand new front Disc brake  For Kawasaki Ninja 300.   Only one piece avail.   #kawasaki#ninja300#ninja300#,https://sg.carousell.com/p/Kawasaki-Ninja-300-front-Disc-152797296
1000343339,12,"Young a Adult, The yoga of Max’s discontent by Karan Bajaj","clearing my bookshelf! originally $19.80 :) good condition, little yellowing and creases    tentative mailing fee, need to check to confirm!  ","https://sg.carousell.com/p/Young-a-Adult,-The-yoga-of-Max’s-discontent-by-Karan-Bajaj-1000343339"
78051808,460,Arai Ram 4,Brand new never used before except for trying at shop Size m View to believe..           Not shoei agv bell noolan ogk Honda suzuki yamaha bmw kawasaki triumph Bajaj vespa ducati,https://sg.carousell.com/p/Arai-Ram-4-78051808
231029876,320,DR Racing Cylinder 177cc Vespa Px,Racing Cylinder for Vespa PX/Excel/LML/Bajaj.....150cc to 177cc.  7 ports... Hard to come by.  New in Box.   Price Fix.. Non Negotiable.   Text 97666070 to discuss pickup.     For race use only. Not admitted in the area of the German StVZO!  The big brother of the 135er is a cylinder with power rese,https://sg.carousell.com/p/DR-Racing-Cylinder-177cc-Vespa-Px-231029876
1006632574,155,Windscreen Brace - Honda AT CRF1000L,Fits 2016 - 2019 Honda Africa Twin (Standard and Adventure Sport models). Limited units available now. Free Delivery.  https://wa.me/6592473188 www.motosiao.com www.facebook.com/MotosiaoSingapore           Tag - Boots Offroad KTM Suzuki Honda Yamaha Kawasaki Piaggio Aprilia Gilera Vespa Triumph Nort,https://sg.carousell.com/p/Windscreen-Brace---Honda-AT-CRF1000L-1006632574
210781471,79,V-SYS C6 Motorcycle Camera 2CH,"Basic Motorcycle Camera (just for recording purposes) *Not so clear during night recording*  - 720P HD, 30fps  - Dual Recording - 120° angle  - Support up to 64GB  - IP57 Waterproof lens - 2.0” TFT Screen  - Loop recording - Built-in flash light   *Price does not include installation.  Kindly drop u",https://sg.carousell.com/p/V-SYS-C6-Motorcycle-Camera-2CH-210781471
1002573798,5,Universal CF Spoiler for Motorbike,"CF Spoiler for Motorbike  Colour: Cubic Print (Carbon Fiber)  -Easy to install, Just Stick only comes with 3M Tape   Plug & play ^^  Maybe can add 5bph (Joking)   Cash & carry or free installation depending on our availability  PM us to check for stock availability^^  Collection from Woodlands  💰 Ac",https://sg.carousell.com/p/Universal-CF-Spoiler-for-Motorbike-1002573798
192477660,0,Export bike,looking for coe ending or non renewable bike  #rs250 #rs4 #dorsoduro750 #rs200 #mito125 #raptor125 #roadwin125 #terra125 #hypermotard #1198s #ducatimonster #cb1000 #cb750 #cbf190 #hornet #xrv750 #ex5 #nsr250 #rs150r #shadow125 #shadow400 #xr400 #rxk #rxz #spark #wave #gts200 #superfour #drz #cbr #cb,https://sg.carousell.com/p/Export-bike-192477660
243285097,120,Rogue Dry Bag,"17 liters packable volume. Integrates with Giant Loop Saddlebags and Panniers. Opens from both ends without unstrapping from luggage or rack. Includes: Air purge valve, two carry straps and D-ring attachments to convert to a backpack, rugged Giant Loop grab handles, additional lash points.  Visit us",https://sg.carousell.com/p/Rogue-Dry-Bag-243285097
272915538,30,Vespa Gran Lusso emblem,Vespa G.L. emblem (c/w rivets) Gran Lusso badge (no rivets) *Vespa GL has been said to be one of the most beautiful (classic) Vespa designs.   New (still in packaging). Bought from overseas.   Selling as a set.   Embellishment purpose on your beautiful/precious classic scooter.    Related items clas,https://sg.carousell.com/p/Vespa-Gran-Lusso-emblem-272915538
254517131,560,Great Basin Saddlebag Roll Top,"The remarkably versatile Great Basin Saddlebag Roll Top fits virtually any motorcycle designed to carry a passenger. Anchors to passenger footpegs and mounts on the passenger seat of sport and sport touring bikes, scramblers, standards, nakeds and adventure touring and dual sport motorcycles. No sid",https://sg.carousell.com/p/Great-Basin-Saddlebag-Roll-Top-254517131
230514609,25,"VROOM Leasing - Deliveroo Singapore's Official Commercial 2B 2A Motorcycle Motorbike Rental Company. Malaysia, Thailand, Touring. Daily, Weekly, P-Plate, Probation, Short Term Rental. This Bike - BAJAJ PULSAR NS 200",Bajaj,"https://sg.carousell.com/p/VROOM-Leasing---Deliveroo-Singapore's-Official-Commercial-2B-2A-Motorcycle-Motorbike-Rental-Company.-Malaysia,-Thailand,-Touring.-Daily,-Weekly,-P-Plate,-Probation,-Short-Term-Rental.-This-Bike---BAJAJ-PULSAR-NS-200-230514609"
195764822,0,Export your bike,Export your Bike   Cash upon transfer ownership  #rs250 #rs4 #dorsoduro750 #rs200 #mito125 #raptor125 #roadwin125 #terra125 #hypermotard #1198s #ducatimonster #cb1000 #cb750 #cbf190 #hornet #xrv750 #ex5 #nsr250 #rs150r #shadow125 #shadow400 #xr400 #rxk #rxz #spark #wave #gts200 #superfour #drz #cbr ,https://sg.carousell.com/p/Export-your-bike-195764822
274924804,20,Flushed signal indicators,Flushed signal indicators for sport/fairing bikes  Brand new in package works perfectly well as i have it on my r15 V3 as well hence this is a very reliable product.   #yamaha#honda#ktm#bajaj#sniper#r15#r15v3#r15v2#rc200#duke200#indicators#bikeaccessories#grips#tankpad#suzuki#r6#r1#panigale#gsxr#sid,https://sg.carousell.com/p/Flushed-signal-indicators-274924804
