productID,price,title,bodycontent,productURL
1003586050,4.50,Fz16 BAJAJ oil filter,WhatsApp 83933771 Fz16 oil filter   Buy 1 S$4.5 Buy 3 / 1 for S$4 Buy 5 /  1 for S$3.5  Prices are not inclusive of installation     ,https://sg.carousell.com/p/Fz16-BAJAJ-oil-filter-1003586050
281689487,3,"ktm/Bajaj Oil Filter for Duke/Rc 125/200/390 - Pulsar NS 200 , Pulsar Rs200, Dominar 400","AHL 155 Oil filter for Ktm Duke/Rc 125/200/390  Bajaj Pulsar Ns200, Pulsar Rs 200, Dominar 400","https://sg.carousell.com/p/ktm/Bajaj-Oil-Filter-for-Duke/Rc-125/200/390---Pulsar-NS-200-,-Pulsar-Rs200,-Dominar-400-281689487"
1004821397,12,VESPA  CYLINDER HEAD,"For Vespa 150cc models  Suitable for Super, Sprint, Excel,Bajaj LML, PX, GS Polished Good Original Condition",https://sg.carousell.com/p/VESPA--CYLINDER-HEAD-1004821397
1006166617,3,Progrip Gellish Tank Pad (Carbon Fibre Design),"Small, simple grip sticker with a carbon fiber design for your tank.   11 pieces instock!  - Protects your tank from scratches especially from your clothes  - Looks cool and is easy to install yourself :)  - Provides slightly more grip between youself and your bike   Tags: yamaha, honda cbr, gsxr, k",https://sg.carousell.com/p/Progrip-Gellish-Tank-Pad-(Carbon-Fibre-Design)-1006166617
283766379,"4,000",Aprilia RS125,Aprilia,https://sg.carousell.com/p/Aprilia-RS125-283766379
261072745,50,Bajaj Pulsar NS200 Grounding Kit,"What if we tell you that grounding able to solve your motorcycle slow and laggy throttle respond, improve your bike current flow and SAVE FUEL!! Without breaking your bank or wallet, right now I will be giving away a special promotion..read on!  There is a lot of benefits that you will get by gettin",https://sg.carousell.com/p/Bajaj-Pulsar-NS200-Grounding-Kit-261072745
158993256,15,Bajaj Pulsar 200 NS 200NS tank fuel cap sticker fish bone wide blue red,"Protect your tank from scratches from zippers, keys, keychains etc blue or red available   Do check out my other listings for other motorbike items  Similar listings https://carousell.com/p/bajaj-pulsar-tank-fuel-cap-sticker-fish-bone-sharp-158993355/  https://carousell.com/p/bajaj-pulsar-200-ns-200",https://sg.carousell.com/p/Bajaj-Pulsar-200-NS-200NS-tank-fuel-cap-sticker-fish-bone-wide-blue-red-158993256
272484383,0,Attention Pulsar owners!,"Servicing package for NS200, DTSI 200 or XCD135!  Pricing vary with other models.  We stock parts for KTM, Bajaj and Kawasaki!  PM us to make an appointment!",https://sg.carousell.com/p/Attention-Pulsar-owners!-272484383
1007653219,20,MT15 Air Intake Grill,"Air Intake Grill for MT15 V2  Available colour: Black/Red/Blue/Gold/Titanium  Cash & carry ^^  PM us to check for stock availability^^  Collection from Woodlands (Bedok, Tuas Depending on our availability only)   💰 Accepted Methods of Payment: PayNow       Cash (Optional)  Zeign Racing: Your One-Sto",https://sg.carousell.com/p/MT15-Air-Intake-Grill-1007653219
270526711,5,Motorcycle Parts and Accessories,"Clearance.  1(SOLD) Yamaha XJ6 N / S / F Diversion / F Tank Cover/Bra with Tank bag	$10 	3/10 2(SOLD) 	""Dainese"" Tail Bag	                                                $5	3/10 3	Yamaha XJ6 S / F Diversion / F RHS Mirror	        $10 	7/10 4	(SOLD) Mirrors with Integrated LED Signal/Indicator	      ",https://sg.carousell.com/p/Motorcycle-Parts-and-Accessories-270526711
86701720,0,Bajaj Pulsar Ns200 Rim Wrap And Coverset Lining Design,2017 Price List for Class 2B ---------------------------------------------- Rim Lining         - $30* Half Rim wrap   - $35* Full Rim Wrap    - $50* Coverset Lining - $30 to $60*   2017 Price List for Class 2A & 2 ----------------------------------------------------- Rim Lining          - $30* Half ,https://sg.carousell.com/p/Bajaj-Pulsar-Ns200-Rim-Wrap-And-Coverset-Lining-Design-86701720
1007655354,60,ADV150 Pillion Footrest,"Semspeed Pillion Footrest for ADV150  Available colour: Black/Red/Blue/Gold  Cash & carry or free installation depending on our availability ^^  PM us to check for stock availability^^  Collection from Woodlands (Bedok, Tuas Depending on our availability only)   💰 Accepted Methods of Payment: PayNow",https://sg.carousell.com/p/ADV150-Pillion-Footrest-1007655354
271851366,"1,000",Yamaha Sniper V2  MX King 2020,Yamaha,https://sg.carousell.com/p/Yamaha-Sniper-V2--MX-King-2020-271851366
1007246982,150,Pivot Pegz for KTM,"Fits KTM EXC, EXCF, SX and ADV  https://wa.me/6592473188 www.motosiao.com www.facebook.com/MotosiaoSingapore           Tag - Boots Offroad KTM Suzuki Honda Yamaha Kawasaki Piaggio Aprilia Gilera Vespa Triumph Norton Royal Enfield Adiva Benelli Harley Victory Indian Bajaj LML Daelim Lambretta Kymco S",https://sg.carousell.com/p/Pivot-Pegz-for-KTM-1007246982
276590599,"9,000",Yamaha YS 125 NMAX Sniper V2 MX King,Yamaha,https://sg.carousell.com/p/Yamaha-YS-125-NMAX-Sniper-V2-MX-King-276590599
247824015,"5,800",YAMAHA V-IXION-R 155,Yamaha,https://sg.carousell.com/p/YAMAHA-V-IXION-R-155-247824015
246925753,"13,400",2019 BETA XTRAINER 300,Others,https://sg.carousell.com/p/2019-BETA-XTRAINER-300-246925753
223154211,150,Racing exhaust pipe Vespa Px,Custom made exhaust pipe for  Vespa PX/Excel/LmL/Bajaj scooter For 150cc... NOT LTA friendly.  Neatly tuck under the engine.  Easy to install. Text or whatsApp 97666070,https://sg.carousell.com/p/Racing-exhaust-pipe-Vespa-Px-223154211
191305861,20,Carbon Fiber Design Sliders,Selling a brand new pair of gold carbon fibre design sliders. Either attach it at ur front axle or ur rear axle to safe guard ur bike from minor self skid or stationary drop🤗🤗🤗  Yamaha Honda Suzuki Bmw Kawasaki SYM KYMCO Bajaj Pulsa Aprilia Gilera Universal for motorcycle sliders.,https://sg.carousell.com/p/Carbon-Fiber-Design-Sliders-191305861
1007657706,35,ADV150 Air Scoop,"MTK Air Scoop for ADV150  Available colour: Black  Cash & carry or free installation depending on our availability ^^  PM us to check for stock availability^^  Collection from Woodlands (Bedok, Tuas Depending on our availability only)   💰 Accepted Methods of Payment: PayNow       Cash (Optional)  Ze",https://sg.carousell.com/p/ADV150-Air-Scoop-1007657706
246931690,"14,500",BETA 200RR 2T,Others,https://sg.carousell.com/p/BETA-200RR-2T-246931690
203504988,120,Motorbike IntAct battery guard,Check status condition of your battery via your smart phone. Detailed description on picture 3. Great gadget to have installed. Small yet informative.  #BMW #Honda #Yamaha #Ducati #Kawasaki #Aprilia #Suzuki #KTM #Triumph #Harley Davidson #MV Augusta #Bajaj #Victory,https://sg.carousell.com/p/Motorbike-IntAct-battery-guard-203504988
264757699,20,Yamaha YZF-R15 - Available for food delivery,May Circuit Breaker Extension Promotion. Weekly Contract!  Contact us to find out more at: 8858 5551 Whatsapp : https://wa.me/6588585551  Bikes Bajaj Pulsar - $20/day Yamaha R15 $20/day  FAQ: https://mcqueenrentals.com/pages/faqs  Pick Up Location: McQueen Rentals 47 Jalan Pemimpin Management Office,https://sg.carousell.com/p/Yamaha-YZF-R15---Available-for-food-delivery-264757699
111069612,22,KTM OEM Signal light,"New type  More mould to prevent the water go in, **Price per piece , Not a pair ** Fitment : DUKE 125,200,390,                  Adventure , 1290, SUPERDUKE 1290                 RC 200/390                 Husqvarna 701  Box/packaging vary from ktm to bajaj as both under one.  This signal lights not t",https://sg.carousell.com/p/KTM-OEM-Signal-light-111069612
196036087,888,Harley Davidson Fuel tank,"Taken out from a 06” Sportster 1200R, still in manufacturer paint job. Suitable for carbureted models, petcock & fuel tank cap not included. 12L    For all your needs: Honda/Yamaha/Kawasaki/Suzuki/Harley Davidson/Triumph/MotoGuzzi/Royal Enfield/Aprillia/Ducati/KTM/BMW/Norton/BSA/Skyteam/Bajaj/Vespa/",https://sg.carousell.com/p/Harley-Davidson-Fuel-tank-196036087
1005204756,5,Protaper Gear Sock,"Protaper gear sock  protect your shoes from marks made by gear shifter soft but durable rubber that makes shifting comfortable and clean  never worry about banged up left shoes again !   Universal fit  just slip it on easily   red blue and yellow!  Dealing at clementi , asking for $5   grab and go! ",https://sg.carousell.com/p/Protaper-Gear-Sock-1005204756
280850006,5,Disk brake pads for Pulsar bike,Seling cheap break pada for disk brakes for Bajaj Pulsar bike.,https://sg.carousell.com/p/Disk-brake-pads-for-Pulsar-bike-280850006
1000624382,10,MOTORCYCLE LEVER GUARD,"Universal, Brand new, Only $10.  Visit us at - MOTOSIAO 421 Tagore Industrial Avenue #03-24 Tagore 8 Singapore 787805	 Tel: 9247 3188  Shop Hours Weekdays, 6pm - 12midnight Saturday, by appointment Closed on Sunday  www.motosiao.com www.facebook.com/MotosiaoSingapore           Tag - Boots Offroad KT",https://sg.carousell.com/p/MOTORCYCLE-LEVER-GUARD-1000624382
1000343339,12,"Young a Adult, The yoga of Max’s discontent by Karan Bajaj","clearing my bookshelf! originally $19.80 :) good condition, little yellowing and creases    tentative mailing fee, need to check to confirm!  ","https://sg.carousell.com/p/Young-a-Adult,-The-yoga-of-Max’s-discontent-by-Karan-Bajaj-1000343339"
1006386622,28,Convex Chrome Side Mirror for Motorcycle / eBike / Bicycle Yahama Honda,"Try our CONVEX compact Oval shape designed side mirror.  It covers wider area of views, reducing blind-spots and made your riding safer while on the road.   This mirror suitable for Yamaha and motorbikes where it right mirror is an ANTI-CLOCKWISE thread. Such as :  Most Yamaha, Spark 135, Aerox, Baj",https://sg.carousell.com/p/Convex-Chrome-Side-Mirror-for-Motorcycle-/-eBike-/-Bicycle-Yahama-Honda-1006386622
287105646,70,Forma Rival Boots US6/EU39,"Forma Rival motorcycle/riding/touring boots EU39/US6 Condition - 9.5/10 No box Used for 1 trip to Melaka, worn by my wife. RFS - not into long riding trips anymore.  View/deal @ Teck Whye PM for more info :)  Cheers!!  Tags : yamaha honda suzuki ducati ktm piaggo derbi aprilia kawasaki bajaj dainese",https://sg.carousell.com/p/Forma-Rival-Boots-US6/EU39-287105646
283279185,35,Maggi RIO All in 1 4G Food Processor Attachment and Coconut Scrapper,"Used Maggi RIO All in 1 4G Food Processor Attachment and Coconut Scrapper •	4G Food Processor Attachment is a unique attachment with unbreakable bowl and cover •	Will Fit on: All models of Bajaj, Prithi,Usha,Havells (except Gracia,Premio), Kenstar (except Fabio), Premier Xpress Ruby, Murphy Richards",https://sg.carousell.com/p/Maggi-RIO-All-in-1-4G-Food-Processor-Attachment-and-Coconut-Scrapper-283279185
240617076,148,SINNOB Polyurethane Sprocket Set,"Sinnob gear set, the latest innovation with using of Polyurethane material.   The coating of the Polyurethane would generate Zero Heat, No Vibration and No Noise on your sprocket set, translating into a smoother transition of drive train power to your motorcycle!   Models Available: Bajaj NS200 Yama",https://sg.carousell.com/p/SINNOB-Polyurethane-Sprocket-Set-240617076
271585486,120,Kappa Motorcycle Rack,☎ Contact us now to Deal @ 84447375 👍👍👍 - http://wa.me/6584447375  Kappa Rack for all kinds of motorcycles!  Rack for ADV 150 / CB 150R / MT 15 / PULSAR 200 / SPARK 135 / AEROX / NMAX / DUKE 200 / CB 400  Honda / Yamaha / Suzuki / Kawasaki / KTM / Bajaj  ✔ Rack can be arranged to be delivered togeth,https://sg.carousell.com/p/Kappa-Motorcycle-Rack-271585486
1000705417,20,MAXIMA AIR FILTER CLEANER,"Maxima Air Filter Cleaner  - Remove grease, heavy filter oils and other contaminants from foam and fabric air filters -  Contains no caustic chemicals, will not damage foam cells, paper or glue and easily washes out with water - Filter Cleaner is consistently ranked as best in class and contains no ",https://sg.carousell.com/p/MAXIMA-AIR-FILTER-CLEANER-1000705417
283346822,12,Radiator Stop Leak,*STOCK CLEARANCE SALE  For all cooling water and heating systems with and without water filters. Also suitable for aluminum and plastic radiators. The content is sufficient for 10 litres of coolant. Compatible with all standard treating agents for coolants and antifreeze. Can also be used as a preve,https://sg.carousell.com/p/Radiator-Stop-Leak-283346822
286392161,30,May Circuit Breaker extension promotion Packages,Circuit Breaker Promotional Package! Super Low Rate for the first month.  Package 1: (Sedans) (For Toyota Axio and Mazda 3) 1st Month : $30/day 2nd Month: $40/day 3rd Month : $50/day  Package 2: (MPV) (Toyota Sienta) 1st Month: $40/day 2nd Month: $50/day 3rd Month: $60/day  Package 3:(Hybrids) (Toyo,https://sg.carousell.com/p/May-Circuit-Breaker-extension-promotion-Packages-286392161
272915538,30,Vespa Gran Lusso emblem,Vespa G.L. emblem (c/w rivets) Gran Lusso badge (no rivets) *Vespa GL has been said to be one of the most beautiful (classic) Vespa designs.   New (still in packaging). Bought from overseas.   Selling as a set.   Embellishment purpose on your beautiful/precious classic scooter.    Related items clas,https://sg.carousell.com/p/Vespa-Gran-Lusso-emblem-272915538
269522354,55,Toyota prius plus,Circuit Breaker Promotional Package! Super Low Rate for the first month.  Package 1: (Sedans) (For Toyota Axio and Mazda 3) 1st Month : $30/day 2nd Month: $40/day 3rd Month : $50/day  Package 2: (MPV) (Toyota Sienta) 1st Month: $40/day 2nd Month: $50/day 3rd Month: $60/day  Package 3:(Hybrids) (Toyo,https://sg.carousell.com/p/Toyota-prius-plus-269522354
200398145,"9,499",Royal Enfield Continental GT 535,Royal Enfield,https://sg.carousell.com/p/Royal-Enfield-Continental-GT-535-200398145
265599318,"17,888",Harley Davidson XL1200R,Harley Davidson XL1200R Displacement: 1200CC  First registered: 25 Aug 2006 Plate number: FBC1*H COE: Aug 2026 (Renewable)  QPR paid: $6247 Mileage: 60000+ Engine: 4 Stroke V-Twin   Accumulated condition considering a 13 years old bike. Last of its kind carbureted model and rubber mounted. Price inc,https://sg.carousell.com/p/Harley-Davidson-XL1200R-265599318
88635780,5,Bajaj Pulsar 200ns Chain Guard Stock,"Previously taken off from my pulsar 200ns that was sold. Almost new condition, taken off almost immediately upon buying from universal motors because I hated the look of it. Lemme know if you are interested",https://sg.carousell.com/p/Bajaj-Pulsar-200ns-Chain-Guard-Stock-88635780
284312093,50,Bajaj Pulsat NS200 Grounding Kit,"What if we tell you that grounding able to solve your motorcycle slow and laggy throttle respond, improve your bike current flow and SAVE FUEL!! Without breaking your bank or wallet, right now I will be giving away a special promotion..read on!  There is a lot of benefits that you will get by gettin",https://sg.carousell.com/p/Bajaj-Pulsat-NS200-Grounding-Kit-284312093
274464131,1,Motorbike coverset,"Pre-Order faring set for yamaha Fz 16 2009-present, R15 2009 - r15 v2, BAJAJ all model and make year, TVS all model and make year. (Deposit required for faring orders)   Weekly order taking for pre orders so that you can receive within 2 weeks from order date.   Spare parts for above mentioned model",https://sg.carousell.com/p/Motorbike-coverset-274464131
130860704,28,Bajaj Pulsar Dtsi 200 ..Starter Motor,Motorbike Accessories,https://sg.carousell.com/p/Bajaj-Pulsar-Dtsi-200-..Starter-Motor-130860704
287611555,22,MAXIMA SUPER M INJECTOR 2T OIL,"1L Maxima Super M Injector - High Performance 2T Oil  - Semi-synthetic, ester-based 2-stroke engine oil - Optimum protection and peak performance for 2T oil injection systems - Ultra clean burning, smokeless formulation - Advanced, low-ash additive system - Exceeds JASO FD / ISO-L-EGD / API TC speci",https://sg.carousell.com/p/MAXIMA-SUPER-M-INJECTOR-2T-OIL-287611555
203268190,79,V SYS C6 Motorcycle Camera,"Basic Motorcycle camera for your needs.  1 YEAR WARRANTY  720P HD, 30fps Dual Recording 120° angle  Support up to 64GB  IP57 Waterproof lens 2.0” TFT Screen  Loop recording Built-in flash light    *Price does not include installation.  Kindly drop us a message with your bike model for quote!  ——————",https://sg.carousell.com/p/V-SYS-C6-Motorcycle-Camera-203268190
1006632574,155,Windscreen Brace - Honda AT CRF1000L,Fits 2016 - 2019 Honda Africa Twin (Standard and Adventure Sport models). Limited units available now. Free Delivery.  https://wa.me/6592473188 www.motosiao.com www.facebook.com/MotosiaoSingapore           Tag - Boots Offroad KTM Suzuki Honda Yamaha Kawasaki Piaggio Aprilia Gilera Vespa Triumph Nort,https://sg.carousell.com/p/Windscreen-Brace---Honda-AT-CRF1000L-1006632574
280850379,10,Misc accessories for Bajaj Pulsar bikes,Selling miscellaneous accessories for Bajaj Pulsar bike.   ,https://sg.carousell.com/p/Misc-accessories-for-Bajaj-Pulsar-bikes-280850379
236375407,80,Vespa Front fender/mudguard for PX/Excel/LML/Bajaj,Pre Cut and mod for Vespa scooter.  Newly painted and stored.  Please text or whatsApp 97666070 to discuss.  One of a kind.,https://sg.carousell.com/p/Vespa-Front-fender/mudguard-for-PX/Excel/LML/Bajaj-236375407
1002573798,5,Universal CF Spoiler for Motorbike,"CF Spoiler for Motorbike  Colour: Cubic Print (Carbon Fiber)  -Easy to install, Just Stick only comes with 3M Tape   Plug & play ^^  Maybe can add 5bph (Joking)   Cash & carry or free installation depending on our availability  PM us to check for stock availability^^  Collection from Woodlands  💰 Ac",https://sg.carousell.com/p/Universal-CF-Spoiler-for-Motorbike-1002573798
270504612,30,Bajaj Pulsar Ls135 For Rent,"Look no further if you are planning to do Food Delivery or Dispatch! ALL documents (Vehicle log, Insurance, Agreement) will be provided and guaranteed 💯% approved.  Contact us for enquiries now!  Servicing Maintenance Wear and Tear ✔️  In-house authorized workshop (inspection pass, safe on road) ✔️ ",https://sg.carousell.com/p/Bajaj-Pulsar-Ls135-For-Rent-270504612
287596972,17,MAXIMA PRO PLUS+,"1L Maxima Pro Plus+ - High Performance Engine Oil  - 10w30 & 10w40 available - Full-synthetic, ester-fortified 4-stroke engine oil  - Exceeds the requirements of API SN PLUS / JASO MA2 - Optimum protection, peak performance and positive clutch feel  Visit us at - MOTOSIAO 421 Tagore Industrial Avenu",https://sg.carousell.com/p/MAXIMA-PRO-PLUS+-287596972
192477660,0,Export bike,looking for coe ending or non renewable bike  #rs250 #rs4 #dorsoduro750 #rs200 #mito125 #raptor125 #roadwin125 #terra125 #hypermotard #1198s #ducatimonster #cb1000 #cb750 #cbf190 #hornet #xrv750 #ex5 #nsr250 #rs150r #shadow125 #shadow400 #xr400 #rxk #rxz #spark #wave #gts200 #superfour #drz #cbr #cb,https://sg.carousell.com/p/Export-bike-192477660
240715447,15,NGK iridium spark plug. See description for usage.,"Bought extra. Vehicle Compatibility: Hero Moto Corp Achiever, Xtreme, CBZ Xtreme, Xtreme Sport, Hunk, Impulse, Honda Unicorn, Unicorn Dazzler, CB Trigger, CB Unicorn, CB Unicorn (160cc), CB Hornet / Bajaj Auto Avenger, Discover 125 DTSi (Old Model), Discover 135 DTSi, Platina, Pulsar 150/180/200, Pu",https://sg.carousell.com/p/NGK-iridium-spark-plug.-See-description-for-usage.-240715447
280849813,5,Shoe brake for Bajaj Pulsar bike,Selling cheap shoe brake for Bajaj Pulsar bike.   All brand new in pack.,https://sg.carousell.com/p/Shoe-brake-for-Bajaj-Pulsar-bike-280849813
164333906,"1,200",KTM 950/990 ADV STAINLESS SINGLE SIDE OUT ROTTWEILER PERFORMANCE EXHAUST SYSTEMS,"- Over 7.25kg in high / rearward weight reduction. Handling is dramatically improved. - Properly designed mid pipe with the correct area, convergence angles and exit tube calculations. This means NO restriction and better torque. - U.S. spec, premium 304 stainless steel, heli arc welded under a full",https://sg.carousell.com/p/KTM-950/990-ADV-STAINLESS-SINGLE-SIDE-OUT-ROTTWEILER-PERFORMANCE-EXHAUST-SYSTEMS-164333906
1001476241,28,Side Mirror Convex Chrome Motorcycle Bicycle eBike Honda Yamaha,"Try our CONVEX compact Oval shape designed side mirror.  It covers wider area of views, reducing blind-spots and made your riding safer while on the road.   This mirror suitable for Yamaha and motorbikes where it right mirror is an ANTI-CLOCKWISE thread. Such as :  Most Yamaha, Spark 135, Aerox, Baj",https://sg.carousell.com/p/Side-Mirror-Convex-Chrome-Motorcycle-Bicycle-eBike-Honda-Yamaha-1001476241
